collect.....= UnicornPy_2020.05.30.0
device......= UN-2021.05.36
samplerate..= 250.000
channels....= 16
date........= 2022-07-25T14:07:23.241906
filename....= recordeddata_thread
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
47034.598,47104.426,47342.785,47249.445,47367.730,47538.855,47424.949,47438.719,-0.010,0.894,-0.426,-0.763,0.305,0.549,73.333,640.000
47720.352,47790.445,48029.609,47935.730,48053.750,48225.320,48110.969,48125.273,-0.010,0.896,-0.427,-0.702,0.366,0.549,73.333,641.000
47877.262,47947.535,48186.160,48092.285,48210.391,48382.230,48267.523,48282.004,-0.012,0.893,-0.427,-0.732,0.427,0.519,73.333,642.000
47374.613,47444.441,47683.066,47589.637,47707.832,47879.137,47764.605,47778.645,-0.009,0.894,-0.426,-0.671,0.580,0.549,73.333,643.000
47316.500,47386.504,47625.402,47531.703,47649.719,47820.754,47706.492,47720.531,-0.009,0.892,-0.425,-0.610,0.549,0.549,73.333,644.000
47971.676,48041.949,48281.199,48187.414,48305.250,48476.555,48362.562,48377.133,-0.012,0.893,-0.426,-0.732,0.488,0.580,73.333,645.000
48277.805,48347.719,48587.242,48493.273,48611.203,48782.773,48668.332,48683.352,-0.011,0.893,-0.427,-0.702,0.458,0.519,73.333,646.000
47823.258,47892.996,48132.340,48038.641,48156.926,48328.316,48213.699,48228.273,-0.011,0.894,-0.423,-0.641,0.427,0.549,73.333,647.000
47619.320,47689.328,47928.402,47834.793,47953.078,48124.203,48010.297,48024.246,-0.011,0.893,-0.425,-0.732,0.427,0.519,73.333,648.000
48209.141,48279.234,48518.844,48424.699,48542.715,48714.109,48600.117,48614.422,-0.013,0.895,-0.423,-0.702,0.397,0.488,73.333,649.000
48649.379,48719.562,48959.352,48865.297,48982.957,49154.977,49040.266,49055.285,-0.011,0.892,-0.428,-0.824,0.458,0.458,73.333,650.000
48276.820,48347.363,48586.703,48492.828,48610.574,48782.328,48667.887,48682.906,-0.011,0.891,-0.427,-0.671,0.488,0.519,73.333,651.000
47951.559,48021.742,48260.906,48167.207,48285.312,48456.438,48342.445,48356.840,-0.010,0.892,-0.425,-0.824,0.366,0.488,73.333,652.000
48443.297,48513.660,48752.645,48658.945,48777.230,48948.715,48834.094,48848.934,-0.013,0.895,-0.429,-0.671,0.458,0.488,73.333,653.000
48994.043,49065.031,49304.195,49210.141,49328.426,49499.996,49385.109,49400.398,-0.010,0.894,-0.428,-0.671,0.397,0.610,73.333,654.000
48733.422,48804.230,49043.574,48949.785,49067.715,49238.930,49124.754,49139.328,-0.010,0.892,-0.429,-0.702,0.305,0.519,73.333,655.000
48310.883,48381.156,48620.320,48526.711,48644.730,48815.945,48701.859,48716.434,-0.010,0.893,-0.427,-0.610,0.366,0.519,73.333,656.000
48675.219,48746.027,48985.461,48891.137,49009.422,49180.902,49066.371,49081.305,-0.009,0.894,-0.425,-0.671,0.366,0.519,73.333,657.000
49305.090,49376.348,49615.332,49520.918,49639.293,49811.223,49696.336,49711.711,-0.009,0.893,-0.423,-0.732,0.366,0.519,73.333,658.000
49182.246,49253.234,49492.488,49398.074,49516.359,49688.289,49573.398,49588.777,-0.010,0.894,-0.422,-0.793,0.519,0.519,73.333,659.000
48695.781,48766.500,49005.664,48911.609,49029.539,49201.289,49087.203,49101.957,-0.011,0.893,-0.425,-0.763,0.641,0.549,73.333,660.000
48915.992,48986.711,49226.234,49132.176,49249.746,49421.586,49307.324,49322.523,-0.012,0.892,-0.428,-0.732,0.610,0.610,73.333,661.000
49590.922,49662.180,49901.613,49807.379,49924.770,50096.879,49982.258,49997.992,-0.012,0.892,-0.427,-0.732,0.580,0.549,73.333,662.000
49616.406,49687.305,49926.738,49832.410,49949.895,50122.359,50007.383,50023.027,-0.012,0.891,-0.425,-0.793,0.458,0.519,73.333,663.000
49104.641,49175.270,49414.883,49320.734,49438.305,49610.324,49495.617,49510.992,-0.013,0.894,-0.425,-0.641,0.519,0.519,73.333,664.000
49170.176,49241.434,49480.594,49386.359,49503.930,49676.129,49561.418,49576.527,-0.011,0.893,-0.427,-0.854,0.488,0.549,73.333,665.000
49850.562,49921.730,50161.250,50066.746,50184.496,50357.320,50241.895,50257.809,-0.010,0.893,-0.427,-0.763,0.519,0.458,73.333,666.000
50030.449,50101.527,50341.137,50246.723,50364.383,50537.207,50421.695,50437.875,-0.009,0.896,-0.426,-0.854,0.519,0.458,73.333,667.000
49530.930,49601.922,49841.352,49746.938,49864.777,50036.977,49922.355,49937.555,-0.011,0.895,-0.427,-0.763,0.427,0.488,73.333,668.000
49446.172,49516.895,49756.684,49662.270,49780.289,49952.484,49837.598,49852.797,-0.009,0.893,-0.423,-0.702,0.366,0.580,73.333,669.000
50092.496,50164.113,50403.723,50308.863,50427.148,50599.613,50484.277,50500.641,-0.011,0.893,-0.424,-0.610,0.397,0.519,73.333,670.000
50419.457,50491.340,50730.953,50636.180,50753.930,50926.754,50811.148,50827.871,-0.013,0.893,-0.426,-0.671,0.427,0.641,73.333,671.000
49974.480,50045.914,50285.348,50191.113,50308.684,50481.328,50366.172,50382.266,-0.012,0.893,-0.427,-0.610,0.458,0.610,73.333,672.000
49750.426,49821.504,50060.848,49966.523,50084.539,50256.918,50141.762,50157.852,-0.010,0.891,-0.428,-0.702,0.336,0.702,73.333,673.000
50327.816,50399.340,50639.043,50544.270,50662.020,50834.664,50719.152,50735.957,-0.010,0.891,-0.426,-0.641,0.366,0.641,73.333,674.000
50788.441,50860.324,51100.113,51005.164,51122.734,51296.004,51180.223,51197.477,-0.010,0.893,-0.425,-0.641,0.458,0.519,73.333,675.000
50433.406,50505.020,50744.543,50649.680,50767.609,50940.699,50825.008,50841.547,-0.010,0.893,-0.423,-0.763,0.366,0.549,73.333,676.000
50092.141,50163.844,50403.188,50308.594,50426.344,50599.254,50483.922,50500.102,-0.011,0.892,-0.427,-0.793,0.427,0.641,73.333,677.000
50570.289,50641.992,50881.336,50786.832,50904.312,51077.137,50961.441,50978.430,-0.010,0.893,-0.427,-0.793,0.427,0.580,73.333,678.000
51142.941,51215.090,51454.523,51359.840,51477.500,51650.684,51534.004,51551.797,-0.012,0.896,-0.427,-0.641,0.458,0.488,73.333,679.000
50910.750,50982.543,51221.977,51127.473,51245.223,51417.867,51301.996,51319.160,-0.012,0.895,-0.427,-0.580,0.427,0.488,73.333,680.000
50481.684,50553.656,50792.910,50698.586,50816.516,50988.625,50873.379,50890.098,-0.010,0.895,-0.424,-0.671,0.458,0.549,73.333,681.000
50835.738,50907.801,51146.875,51052.816,51170.477,51343.391,51227.160,51244.773,-0.009,0.892,-0.426,-0.793,0.519,0.488,73.333,682.000
51488.051,51561.098,51799.992,51705.309,51823.059,51996.598,51879.652,51897.891,-0.010,0.895,-0.425,-0.824,0.610,0.488,73.333,683.000
51396.410,51469.273,51708.438,51613.934,51731.328,51904.957,51788.367,51805.891,-0.011,0.895,-0.427,-0.824,0.549,0.488,73.333,684.000
50908.246,50980.844,51220.008,51125.504,51242.898,51416.258,51300.027,51317.281,-0.009,0.894,-0.428,-0.763,0.519,0.488,73.333,685.000
51114.867,51187.195,51426.539,51331.945,51449.336,51622.965,51506.559,51523.992,-0.010,0.892,-0.425,-0.702,0.519,0.519,73.333,686.000
51804.910,51877.777,52117.477,52022.168,52140.094,52313.992,52196.957,52215.285,-0.012,0.894,-0.424,-0.549,0.397,0.519,73.333,687.000
51857.660,51930.348,52170.227,52075.098,52192.488,52366.473,52249.082,52267.680,-0.012,0.894,-0.423,-0.641,0.427,0.519,73.333,688.000
51344.016,51416.434,51656.047,51561.273,51678.668,51852.117,51735.262,51753.141,-0.011,0.893,-0.427,-0.610,0.427,0.549,73.333,689.000
51391.043,51463.555,51703.254,51608.125,51725.785,51899.234,51782.199,51800.438,-0.011,0.893,-0.428,-0.580,0.397,0.549,73.333,690.000
52075.188,52148.230,52387.664,52292.445,52410.195,52584.000,52466.699,52485.297,-0.013,0.893,-0.425,-0.580,0.336,0.580,73.333,691.000
52280.105,52353.512,52592.586,52497.902,52615.383,52789.547,52672.156,52690.844,-0.009,0.891,-0.424,-0.580,0.275,0.580,73.333,692.000
51784.703,51857.660,52096.645,52002.141,52119.441,52293.430,52175.949,52194.812,-0.008,0.893,-0.427,-0.641,0.366,0.458,73.333,693.000
51677.594,51750.012,51989.625,51894.941,52012.152,52186.051,52069.016,52087.523,-0.011,0.894,-0.427,-0.671,0.366,0.458,73.333,694.000
52323.918,52396.781,52636.484,52541.531,52658.926,52833.090,52715.609,52734.562,-0.011,0.895,-0.426,-0.610,0.366,0.488,73.333,695.000
52677.879,52751.281,52990.445,52895.496,53013.066,53187.410,53069.480,53088.973,-0.011,0.894,-0.426,-0.671,0.366,0.580,73.333,696.000
52239.605,52312.742,52552.082,52457.133,52574.883,52748.867,52631.297,52650.340,-0.009,0.895,-0.425,-0.702,0.427,0.580,73.333,697.000
51994.094,52067.141,52306.480,52211.352,52328.922,52503.000,52385.875,52403.938,-0.010,0.895,-0.423,-0.610,0.427,0.519,73.333,698.000
52567.371,52640.953,52880.297,52784.898,52902.379,53076.543,52959.242,52978.195,-0.012,0.894,-0.427,-0.671,0.519,0.580,73.333,699.000
53048.918,53122.770,53361.930,53266.535,53383.926,53558.715,53440.699,53460.727,-0.010,0.893,-0.426,-0.702,0.397,0.519,73.333,700.000
52700.590,52773.812,53013.156,52918.203,53035.684,53210.027,53092.637,53111.680,-0.010,0.895,-0.425,-0.824,0.427,0.580,73.333,701.000
52331.605,52404.652,52643.992,52549.133,52666.434,52841.047,52723.566,52742.074,-0.010,0.895,-0.425,-0.793,0.427,0.610,73.333,702.000
52791.336,52865.008,53104.082,53008.863,53126.434,53301.402,53183.566,53202.609,-0.010,0.894,-0.424,-0.763,0.488,0.580,73.333,703.000
53376.238,53450.445,53689.340,53593.852,53711.602,53887.020,53768.555,53788.492,-0.011,0.893,-0.427,-0.732,0.519,0.641,73.333,704.000
53151.109,53225.227,53464.391,53368.816,53486.477,53661.715,53543.605,53563.188,-0.011,0.894,-0.430,-0.793,0.519,0.519,73.333,705.000
52698.801,52772.562,53011.992,52916.684,53033.988,53208.688,53091.027,53110.160,-0.014,0.894,-0.430,-0.671,0.549,0.488,73.333,706.000
53036.133,53110.070,53349.059,53253.570,53371.410,53546.289,53428.359,53447.852,-0.012,0.893,-0.427,-0.702,0.488,0.519,73.333,707.000
53710.887,53784.469,54023.363,53927.789,54045.539,54221.402,54102.668,54122.875,-0.011,0.892,-0.425,-0.610,0.458,0.427,73.333,708.000
53639.184,53712.676,53951.480,53856.621,53973.652,54149.695,54031.230,54051.082,-0.012,0.893,-0.426,-0.763,0.397,0.397,73.333,709.000
53140.469,53213.875,53452.680,53357.906,53475.391,53650.805,53532.699,53551.832,-0.012,0.894,-0.425,-0.549,0.305,0.488,73.333,710.000
53334.664,53407.797,53647.141,53552.012,53669.582,53844.906,53726.801,53746.559,-0.009,0.892,-0.425,-0.763,0.244,0.549,73.333,711.000
54050.902,54124.664,54364.184,54268.785,54386.090,54561.953,54443.129,54463.961,-0.010,0.893,-0.423,-0.702,0.366,0.549,73.333,712.000
54139.684,54213.531,54452.785,54357.477,54475.047,54650.824,54532.000,54552.832,-0.010,0.892,-0.424,-0.732,0.427,0.519,73.333,713.000
53628.008,53701.500,53941.020,53845.711,53963.281,54138.699,54020.055,54040.352,-0.011,0.894,-0.426,-0.641,0.549,0.519,73.333,714.000
53676.914,53750.941,53990.016,53894.797,54012.188,54187.875,54069.141,54089.438,-0.011,0.895,-0.425,-0.763,0.427,0.549,73.333,715.000
54413.445,54488.191,54726.906,54631.602,54748.812,54925.211,54806.121,54827.402,-0.010,0.896,-0.427,-0.732,0.366,0.519,73.333,716.000
54686.316,54760.973,54999.598,54904.023,55021.594,55198.352,55078.723,55100.004,-0.011,0.895,-0.429,-0.641,0.427,0.458,73.333,717.000
54208.527,54283.004,54521.449,54426.055,54543.801,54719.844,54600.664,54621.496,-0.012,0.895,-0.425,-0.763,0.427,0.519,73.333,718.000
54109.465,54184.027,54422.656,54327.348,54444.738,54620.781,54501.691,54522.344,-0.012,0.893,-0.425,-0.702,0.458,0.549,73.333,719.000
54814.438,54889.629,55128.434,55032.680,55150.340,55326.738,55207.113,55228.750,-0.011,0.895,-0.428,-0.793,0.397,0.458,73.333,720.000
55229.285,55305.012,55543.641,55447.438,55565.098,55742.035,55621.871,55643.957,-0.013,0.896,-0.427,-0.763,0.397,0.519,73.333,721.000
54788.062,54863.074,55102.148,55006.125,55123.965,55300.008,55180.469,55202.105,-0.008,0.895,-0.426,-0.824,0.488,0.610,73.333,722.000
54516.266,54590.652,54829.816,54734.418,54851.898,55027.406,54908.582,54929.594,-0.010,0.895,-0.426,-0.763,0.519,0.549,73.333,723.000
55116.098,55190.930,55429.379,55334.070,55451.641,55628.039,55508.414,55530.230,-0.010,0.894,-0.426,-0.732,0.427,0.580,73.333,724.000
55641.898,55717.359,55955.629,55859.961,55977.980,56154.559,56034.395,56057.105,-0.013,0.893,-0.425,-0.824,0.397,0.549,73.333,725.000
55268.980,55344.086,55582.711,55487.137,55604.527,55781.285,55661.836,55683.562,-0.010,0.893,-0.425,-0.793,0.366,0.519,73.333,726.000
54847.965,54922.621,55161.336,55066.297,55183.688,55359.730,55240.461,55262.008,-0.010,0.894,-0.424,-0.732,0.488,0.549,73.333,727.000
55313.688,55388.965,55627.414,55532.105,55649.410,55826.258,55706.273,55728.355,-0.010,0.893,-0.424,-0.732,0.397,0.519,73.333,728.000
55934.617,56010.254,56248.258,56152.949,56270.609,56447.723,56327.562,56350.449,-0.010,0.894,-0.424,-0.610,0.488,0.519,73.333,729.000
55678.289,55753.746,55992.195,55896.531,56014.277,56191.215,56071.320,56093.852,-0.009,0.894,-0.427,-0.763,0.397,0.580,73.333,730.000
55150.520,55225.887,55464.426,55368.852,55486.508,55663.090,55543.461,55565.367,-0.009,0.893,-0.424,-0.671,0.366,0.580,73.333,731.000
55461.387,55537.203,55775.562,55679.984,55797.734,55974.402,55854.152,55876.594,-0.009,0.894,-0.425,-0.824,0.275,0.427,73.333,732.000
56150.445,56226.172,56464.621,56368.957,56486.617,56663.551,56543.480,56566.457,-0.011,0.893,-0.426,-0.671,0.397,0.488,73.333,733.000
56042.621,56118.168,56356.527,56260.953,56378.344,56555.281,56435.652,56458.273,-0.008,0.892,-0.428,-0.763,0.336,0.488,73.333,734.000
55449.676,55524.953,55763.672,55668.004,55785.574,55962.332,55842.797,55864.789,-0.010,0.892,-0.426,-0.641,0.366,0.580,73.333,735.000
55593.531,55669.078,55907.707,55811.949,55929.609,56106.547,55986.562,56009.094,-0.010,0.893,-0.426,-0.702,0.366,0.549,73.333,736.000
56313.703,56389.609,56627.609,56531.945,56649.875,56827.348,56706.559,56729.980,-0.011,0.894,-0.428,-0.671,0.427,0.519,73.333,737.000
56370.477,56446.203,56684.562,56588.898,56706.914,56883.941,56763.688,56786.934,-0.010,0.894,-0.425,-0.732,0.427,0.549,73.333,738.000
55763.852,55839.129,56077.578,55982.094,56099.840,56276.777,56156.793,56178.965,-0.010,0.893,-0.424,-0.641,0.397,0.549,73.333,739.000
55731.039,55806.141,56044.410,55949.102,56066.941,56243.695,56123.891,56145.887,-0.011,0.895,-0.425,-0.641,0.488,0.580,73.333,740.000
56435.742,56511.738,56749.832,56654.344,56772.184,56949.207,56828.867,56852.199,-0.010,0.893,-0.424,-0.732,0.519,0.580,73.333,741.000
56661.766,56738.297,56976.031,56880.723,56998.293,57176.035,57054.977,57078.488,-0.011,0.891,-0.425,-0.763,0.519,0.641,73.333,742.000
56087.055,56162.875,56400.875,56305.566,56423.316,56600.340,56479.730,56502.711,-0.011,0.893,-0.427,-0.763,0.397,0.549,73.333,743.000
55892.953,55968.680,56206.684,56111.285,56228.766,56406.059,56285.629,56308.160,-0.012,0.894,-0.427,-0.732,0.458,0.519,73.333,744.000
56545.805,56621.977,56860.426,56764.312,56881.883,57059.625,56938.836,56962.172,-0.010,0.893,-0.427,-0.763,0.427,0.549,73.333,745.000
56929.719,57005.715,57243.984,57147.961,57265.887,57443.719,57322.391,57346.531,-0.010,0.891,-0.424,-0.763,0.549,0.549,73.333,746.000
56432.883,56508.879,56746.969,56651.215,56769.141,56946.613,56825.738,56849.340,-0.011,0.893,-0.424,-0.793,0.488,0.519,73.333,747.000
56090.633,56166.719,56404.719,56309.234,56427.070,56604.008,56483.664,56506.820,-0.014,0.894,-0.424,-0.641,0.458,0.549,73.333,748.000
56650.590,56727.031,56964.855,56869.457,56987.207,57164.320,57043.711,57067.492,-0.013,0.893,-0.426,-0.671,0.458,0.549,73.333,749.000
57175.586,57252.207,57489.852,57393.828,57512.023,57689.766,57568.797,57593.117,-0.012,0.893,-0.427,-0.671,0.519,0.488,73.333,750.000
56793.641,56869.902,57107.906,57012.062,57130.258,57307.371,57187.211,57210.543,-0.012,0.895,-0.430,-0.641,0.458,0.549,73.333,751.000
56331.941,56408.297,56646.207,56550.898,56668.648,56845.766,56725.602,56748.398,-0.012,0.895,-0.430,-0.610,0.336,0.549,73.333,752.000
56767.266,56843.352,57081.441,56985.863,57103.703,57281.176,57160.566,57184.078,-0.011,0.893,-0.428,-0.580,0.336,0.610,73.333,753.000
57399.641,57476.352,57714.176,57618.152,57735.988,57913.820,57793.031,57817.348,-0.012,0.893,-0.425,-0.671,0.366,0.641,73.333,754.000
57161.727,57237.992,57476.262,57380.148,57497.719,57675.816,57554.941,57579.258,-0.012,0.893,-0.426,-0.732,0.275,0.488,73.333,755.000
56615.094,56690.910,56929.449,56833.871,56951.621,57129.184,57008.844,57032.176,-0.011,0.892,-0.424,-0.671,0.366,0.610,73.333,756.000
56896.727,56972.723,57211.082,57115.504,57233.164,57410.816,57290.027,57313.719,-0.010,0.892,-0.422,-0.763,0.397,0.458,73.333,757.000
57593.473,57669.918,57907.918,57811.895,57929.914,58108.012,57986.508,58011.543,-0.010,0.896,-0.424,-0.732,0.488,0.519,73.333,758.000
57519.086,57595.711,57833.621,57737.508,57855.707,58033.445,57912.301,57936.887,-0.012,0.894,-0.423,-0.763,0.458,0.610,73.333,759.000
56927.930,57003.926,57242.016,57146.172,57264.188,57441.395,57320.871,57345.012,-0.010,0.893,-0.426,-0.793,0.458,0.580,73.333,760.000
57041.566,57117.473,57355.562,57259.629,57377.555,57555.387,57433.973,57458.469,-0.010,0.895,-0.429,-0.702,0.488,0.519,73.333,761.000
57758.164,57834.605,58072.605,57976.672,58094.422,58273.059,58151.375,58176.141,-0.009,0.895,-0.429,-0.702,0.549,0.549,73.333,762.000
57851.414,57928.660,58166.305,58070.191,58188.301,58366.844,58245.250,58270.285,-0.009,0.894,-0.425,-0.732,0.427,0.610,73.333,763.000
57263.293,57340.453,57578.008,57482.164,57600.359,57778.188,57657.488,57681.273,-0.012,0.892,-0.423,-0.732,0.397,0.549,73.333,764.000
57205.000,57281.801,57519.891,57423.781,57541.977,57719.629,57598.840,57622.891,-0.012,0.890,-0.424,-0.793,0.366,0.488,73.333,765.000
57892.363,57969.609,58207.523,58111.051,58229.156,58407.703,58286.199,58311.055,-0.011,0.894,-0.422,-0.732,0.488,0.610,73.333,766.000
58149.051,58226.742,58463.852,58367.918,58486.113,58664.660,58542.797,58568.367,-0.010,0.893,-0.424,-0.763,0.488,0.549,73.333,767.000
57611.266,57688.602,57925.980,57830.312,57948.332,58126.699,58004.926,58029.961,-0.011,0.894,-0.422,-0.671,0.427,0.549,73.333,768.000
57397.582,57474.652,57712.027,57616.184,57734.469,57912.836,57791.152,57815.738,-0.010,0.895,-0.427,-0.641,0.397,0.641,73.333,769.000
58017.262,58094.781,58332.066,58236.043,58353.793,58532.785,58410.832,58436.312,-0.012,0.893,-0.424,-0.580,0.427,0.641,73.333,770.000
58422.008,58499.613,58737.168,58641.055,58758.895,58938.156,58815.758,58841.328,-0.010,0.891,-0.425,-0.732,0.336,0.671,73.333,771.000
57967.375,58044.891,58282.445,58186.512,58304.527,58483.164,58361.301,58386.066,-0.010,0.894,-0.424,-0.763,0.366,0.641,73.333,772.000
57616.184,57692.984,57930.719,57834.961,57952.801,58131.258,58009.484,58034.340,-0.011,0.895,-0.424,-0.763,0.275,0.549,73.333,773.000
58136.980,58214.047,58451.426,58356.027,58473.688,58652.500,58530.637,58555.672,-0.010,0.896,-0.421,-0.641,0.397,0.641,73.333,774.000
58669.039,58746.734,58983.664,58887.730,59005.836,59185.188,59062.789,59088.539,-0.010,0.893,-0.423,-0.702,0.397,0.702,73.333,775.000
58331.887,58409.312,58646.422,58550.578,58668.863,58847.945,58725.457,58751.027,-0.011,0.893,-0.420,-0.671,0.519,0.580,73.333,776.000
57871.887,57948.777,58185.973,58090.309,58208.504,58387.051,58265.102,58290.133,-0.010,0.893,-0.422,-0.732,0.458,0.549,73.333,777.000
58264.117,58341.633,58578.918,58482.805,58601.000,58779.816,58657.688,58683.258,-0.008,0.896,-0.428,-0.763,0.488,0.580,73.333,778.000
58886.926,58964.977,59201.906,59105.883,59224.168,59403.430,59280.762,59306.871,-0.010,0.896,-0.430,-0.671,0.519,0.488,73.333,779.000
58686.207,58763.902,59000.918,58905.434,59023.180,59202.352,59080.043,59105.703,-0.009,0.894,-0.427,-0.641,0.427,0.549,73.333,780.000
58145.652,58222.988,58460.812,58364.789,58482.805,58661.711,58539.578,58565.059,-0.012,0.893,-0.424,-0.641,0.488,0.458,73.333,781.000
58376.590,58454.105,58691.570,58595.727,58713.387,58892.738,58770.160,58796.086,-0.013,0.894,-0.424,-0.824,0.458,0.641,73.333,782.000
59045.086,59123.227,59360.066,59264.402,59382.152,59561.320,59438.297,59465.121,-0.011,0.894,-0.423,-0.824,0.549,0.549,73.333,783.000
58997.344,59075.395,59312.414,59216.570,59334.316,59513.938,59390.734,59417.465,-0.011,0.894,-0.423,-0.824,0.488,0.488,73.333,784.000
58416.199,58493.805,58730.820,58635.066,58752.992,58931.988,58810.035,58835.426,-0.012,0.896,-0.423,-0.671,0.458,0.519,73.333,785.000
58477.441,58555.047,58792.152,58696.219,58814.418,58993.051,58871.277,58896.672,-0.010,0.893,-0.427,-0.732,0.397,0.549,73.333,786.000
59148.531,59226.582,59463.777,59367.934,59485.684,59665.480,59542.457,59568.832,-0.009,0.893,-0.428,-0.641,0.336,0.610,73.333,787.000
59253.316,59331.188,59568.387,59472.273,59590.199,59770.445,59646.883,59673.797,-0.008,0.896,-0.428,-0.488,0.397,0.549,73.333,788.000
58670.113,58747.809,58985.184,58889.070,59007.000,59186.438,59063.414,59089.969,-0.012,0.894,-0.427,-0.458,0.336,0.519,73.333,789.000
58558.086,58635.336,58872.801,58776.688,58894.434,59073.785,58951.477,58977.047,-0.011,0.893,-0.426,-0.549,0.275,0.549,73.333,790.000
59187.066,59264.668,59501.598,59405.664,59523.504,59703.301,59580.633,59607.008,-0.010,0.893,-0.425,-0.519,0.275,0.549,73.333,791.000
